DATAFLOW,LAST UPDATE,freq,sectperf,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,DK,1997,1777.888,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,DK,1998,2052.744,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,DK,1999,2306.652,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,DK,2000,2596.126,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,DK,2001,2934.215,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,DK,2002,3198.17,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,DK,2003,3354.84,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,DK,2004,3331.819,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,DK,2005,3476.762,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,DK,2006,3627.564,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,DK,2007,4101.884,b
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,DK,2008,4683.745,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,DK,2009,4930.609,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,DK,2010,4755.092,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,DK,2011,4870.266,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,DK,2012,4976.625,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,DK,2013,4868.354,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,DK,2014,4938.429,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,DK,2015,5294.086,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,DK,2016,5697.362,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,DK,2017,5479.122,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,DK,2018,5660.253,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,DK,2019,5698.424,p
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,DK,2020,5736.095,p
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,EE,1998,5.639,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,EE,1999,8.756,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,EE,2000,8.334,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,EE,2001,16.406,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,EE,2002,17.077,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,EE,2003,22.657,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,EE,2004,32.224,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,EE,2005,46.898,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,EE,2006,67.094,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,EE,2007,81.877,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,EE,2008,89.879,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,EE,2009,88.207,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,EE,2010,116.763,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,EE,2011,242.845,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,EE,2012,218.997,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,EE,2013,155.6,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,EE,2014,124.829,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,EE,2015,139.45,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,EE,2016,139.21,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,EE,2017,143.62,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,EE,2018,154.84,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,EE,2019,241.5,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,EE,2020,264.3,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,EL,1981,15.597,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,EL,1986,38.185,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,EL,1988,46.401,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,EL,1989,51.143,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,EL,1991,68.951,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,EL,1993,100.241,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,EL,1995,128.835,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,EL,1996,119.17,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,EL,1997,138.54,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,EL,1999,226.506,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,EL,2000,202.045,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,EL,2001,278.1,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,EL,2002,287.1,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,EL,2003,313.49,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,EL,2004,317.37,e
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,EL,2005,357.356,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,EL,2006,367.3,e
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,EL,2007,383.53,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,EL,2008,500.8,be
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,EL,2009,537.83,e
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,EL,2010,533.39,e
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,EL,2011,485.863,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,EL,2012,458.6,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,EL,2013,488.69,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,EL,2014,504.37,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,EL,2015,561.59,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,EL,2016,740.4,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,EL,2017,994.04,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,EL,2018,1049.5,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,EL,2019,1077.9,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,EL,2020,1147.52,p
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,ES,1981,322.578,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,ES,1982,435.71,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,ES,1983,408.959,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,ES,1984,516.798,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,ES,1985,664.399,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,ES,1986,802.742,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,ES,1987,891.295,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,ES,1988,1187.272,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,ES,1989,1465.749,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,ES,1990,1902.705,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,ES,1991,2089.523,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,ES,1992,2057.77,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,ES,1993,1784.829,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,ES,1994,1612.911,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,ES,1995,1747.889,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,ES,1996,1927.979,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,ES,1997,1976.782,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,ES,1998,2445.443,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,ES,1999,2597.097,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,ES,2000,3068.99,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,ES,2001,3261.031,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,ES,2002,3926.339,b
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,ES,2003,4443.438,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,ES,2004,4864.93,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,ES,2005,5485.034,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,ES,2006,6557.529,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,ES,2007,7453.902,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,ES,2008,8073.521,b
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,ES,2009,7567.596,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,ES,2010,7506.443,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,ES,2011,7396.369,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,ES,2012,7094.281,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,ES,2013,6906.396,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,ES,2014,6784.311,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,ES,2015,6920,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,ES,2016,7126,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,ES,2017,7729,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,ES,2018,8445,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,ES,2019,8741,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,ES,2020,8767,p
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,FI,1981,295.899,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,FI,1983,416.468,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,FI,1984,558.439,e
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,FI,1985,656.646,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,FI,1986,705.285,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,FI,1987,790.122,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,FI,1988,948.852,e
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,FI,1989,1164.211,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,FI,1990,1268.464,e
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,FI,1991,1159.043,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,FI,1992,1015.292,e
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,FI,1993,931.007,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,FI,1994,1200.35,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,FI,1995,1430.447,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,FI,1996,1690.115,e
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,FI,1997,1937.825,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,FI,1998,2238.929,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,FI,1999,2643.931,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,FI,2000,3135.94,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,FI,2001,3284.001,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,FI,2002,3375.109,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,FI,2003,3527.926,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,FI,2004,3683.468,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,FI,2005,3876.9,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,FI,2006,4107.787,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,FI,2007,4513.355,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,FI,2008,5101.986,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,FI,2009,4847.164,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,FI,2010,4854.463,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,FI,2011,5047.428,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,FI,2012,4694.997,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,FI,2013,4602.4,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,FI,2014,4409.5,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,FI,2015,4047.3,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,FI,2016,3901.7,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,FI,2017,4028.3,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,FI,2018,4226.9,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,FI,2019,4407.9,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,FI,2020,4644.2,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,FR,1981,6093.54,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,FR,1982,6740.894,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,FR,1983,7103.84,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,FR,1984,8000.925,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,FR,1985,9153.284,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,FR,1986,9779.723,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,FR,1987,10315.644,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,FR,1988,11039.6,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,FR,1989,12332.467,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,FR,1990,13732.965,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,FR,1991,14378.921,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,FR,1992,15454.198,b
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,FR,1993,16157.229,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,FR,1994,16493.358,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,FR,1995,16738.05,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,FR,1996,17305.943,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,FR,1997,17217.469,b
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,FR,1998,17519.519,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,FR,1999,18655.125,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,FR,2000,19348.42,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,FR,2001,20782.15,b
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,FR,2002,21838.67,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,FR,2003,21646.182,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,FR,2004,22523.383,b
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,FR,2005,22503.129,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,FR,2006,23910.57,b
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,FR,2007,24752.716,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,FR,2008,25761.21,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,FR,2009,26425.933,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,FR,2010,27454.57,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,FR,2011,28850.6,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,FR,2012,30041.401,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,FR,2013,30589.665,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,FR,2014,31132.941,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,FR,2015,31664.501,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,FR,2016,32325.62,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,FR,2017,33019.108,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,FR,2018,34023,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,FR,2019,35220.38,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,FR,2020,35888.379,ep
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,HR,2002,115.473,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,HR,2003,114.153,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,HR,2004,143.663,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,HR,2005,128.837,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,HR,2006,109.206,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,HR,2007,141.436,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,HR,2008,188.472,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,HR,2009,153.861,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,HR,2010,147.791,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,HR,2011,150.386,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,HR,2012,151.292,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,HR,2013,177.712,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,HR,2014,163.987,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,HR,2015,191.996,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,HR,2016,185.753,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,HR,2017,204.968,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,HR,2018,240.983,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,HR,2019,294.193,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,HR,2020,300.006,
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,HU,1987,248.457,d
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,HU,1988,199.964,d
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,HU,1989,186.669,d
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,HU,1990,97.403,d
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,HU,1991,77.813,d
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,HU,1992,65.384,d
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,HU,1993,104.758,d
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,HU,1994,109.606,bd
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,HU,1995,108.757,d
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,HU,1996,100.046,d
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,HU,1997,121.089,d
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,HU,1998,109.658,d
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,HU,1999,124.454,d
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,HU,2000,179.601,d
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,HU,2001,219.7,d
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,HU,2002,250.362,d
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,HU,2003,254.576,d
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,HU,2004,296.596,d
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,HU,2005,361.634,d
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,HU,2006,434.694,d
ESTAT:RD_E_GERDTOT(1.0),15/03/22 11:00:00,A,BES,MIO_EUR,HU,2007,492.021,d
